0, ,1, ,2, ,3, ,4, ,5, ,6, ,7, ,8, ,9, ,10, ,11, ,12, ,13, ,
0,0,0,0,0,0,1001,27,998,70,0,0,1042,26,1050,66,1006,55,1008,107,1008,131,1032,54,1052,108,1067,137
0,0,0,0,0,0,1000,27,997,71,0,0,1043,25,1051,64,1005,55,1008,107,1007,130,1032,54,1052,107,1067,136
0,0,0,0,0,0,1000,28,997,71,0,0,1044,25,1052,63,1006,56,1008,107,1008,130,1032,55,1052,108,1068,136
0,0,0,0,0,0,1001,28,999,70,0,0,1045,24,1054,61,1007,57,1009,107,1009,130,1033,56,1053,108,1069,136
0,0,0,0,0,0,1002,28,1000,69,0,0,1047,24,1056,60,1008,58,1010,108,1010,130,1035,56,1054,109,1070,136
0,0,0,0,0,0,1003,28,1001,67,0,0,1048,23,1057,58,1009,58,1010,108,1010,130,1035,57,1055,109,1071,136
0,0,0,0,0,0,1005,27,1004,63,0,0,1048,23,1058,55,1009,59,1011,109,1010,130,1036,58,1055,109,1071,136
0,0,0,0,0,0,1007,26,1008,58,0,0,1049,23,1060,51,1010,59,1012,109,1011,130,1037,58,1056,110,1072,136
0,0,0,0,0,0,1009,25,1013,49,0,0,1050,24,1061,47,1010,60,1012,109,1012,131,1037,59,1057,110,1073,136
0,0,0,0,0,0,1012,22,1018,35,0,0,1051,24,1062,42,1011,60,1013,110,1012,131,1038,59,1058,111,1074,137
0,0,0,0,0,0,1012,16,1019,6,0,0,1052,25,1062,33,1012,61,1014,111,1013,132,1039,60,1059,111,1074,137
0,0,0,0,0,0,1011,13,0,0,0,0,1052,26,1062,29,1013,61,1014,111,1013,132,1039,60,1059,112,1075,138
0,0,0,0,0,0,1008,11,0,0,0,0,1053,27,1061,20,1013,62,1015,112,1014,133,1040,61,1060,112,1076,138
0,0,0,0,0,0,1007,10,0,0,0,0,1054,27,1060,15,1014,62,1015,112,1015,133,1041,61,1060,113,1076,139
0,0,0,0,0,0,1007,10,0,0,0,0,1055,28,1059,8,1015,63,1016,112,1015,134,1042,61,1061,113,1077,139
0,0,0,0,0,0,1007,11,0,0,0,0,1057,28,1059,4,1016,63,1017,113,1016,134,1042,62,1062,114,1078,140
0,0,0,0,0,0,1007,11,0,0,0,0,1058,29,1059,0,1016,63,1018,113,1017,135,1043,62,1063,114,1079,141
0,0,0,0,0,0,1007,12,0,0,0,0,1059,29,0,0,1017,64,1018,114,1017,135,1044,62,1064,114,1079,141
0,0,0,0,0,0,1008,12,0,0,0,0,1060,29,0,0,1018,64,1019,114,1018,136,1045,63,1064,115,1080,141
0,0,0,0,0,0,1009,12,0,0,0,0,1061,30,0,0,1019,64,1020,114,1019,136,1046,63,1065,115,1081,142
0,0,0,0,0,0,1010,12,0,0,0,0,1061,30,1062,1,1019,64,1020,115,1019,136,1046,63,1066,115,1081,142
0,0,0,0,0,0,1011,12,0,0,0,0,1062,30,1064,5,1020,64,1021,115,1020,137,1047,63,1067,116,1082,143
0,0,0,0,0,0,1014,13,0,0,0,0,1062,30,1068,13,1021,65,1022,115,1021,137,1048,63,1067,116,1083,143
0,0,0,0,0,0,1015,13,0,0,0,0,1063,30,1069,16,1021,65,1023,115,1022,137,1048,64,1068,116,1083,143
0,0,0,0,0,0,1019,15,0,0,0,0,1063,29,1073,28,1022,65,1023,115,1022,137,1049,63,1069,116,1084,144
0,0,0,0,0,0,1024,20,1032,10,0,0,1064,29,1075,37,1023,65,1024,115,1023,138,1050,63,1070,116,1085,144
0,0,0,0,0,0,1025,25,1033,31,0,0,1065,29,1076,44,1023,64,1025,115,1024,138,1051,63,1070,116,1086,144
0,0,0,0,0,0,1025,28,1032,46,0,0,1066,29,1077,49,1024,65,1026,116,1024,138,1051,63,1071,116,1086,144
